class   code	description
icd9procs	91.3	膀胱、尿道、前列腺、精囊、膀胱周围组织标本和尿及精液的显微镜检查
icd9procs	91.31	膀胱、尿道、前列腺、精囊、膀胱周围组织标本和尿及精液的显微镜检查，细菌涂片
icd9procs	91.32	膀胱、尿道、前列腺、精囊、膀胱周围组织标本和尿及精液的显微镜检查，培养
icd9procs	91.33	膀胱、尿道、前列腺、精囊、膀胱周围组织标本和尿及精液的显微镜检查，培养和敏感试验
icd9procs	91.34	膀胱、尿道、前列腺、精囊、膀胱周围组织标本和尿及精液的显微镜检查，寄生虫学检查
icd9procs	91.35	膀胱、尿道、前列腺、精囊、膀胱周围组织标本和尿及精液的显微镜检查，毒理学检查
icd9procs	91.36	膀胱、尿道、前列腺、精囊、膀胱周围组织标本和尿及精液的显微镜检查，细胞块和帕帕尼科拉乌涂片
icd9procs	91.39	膀胱、尿道、前列腺、精囊、膀胱周围组织标本和尿及精液的显微镜检查其他显微镜检查
icd9procs	91.4	女性生殖道标本的显微镜检查
icd9procs	91.41	女性生殖道标本的显微镜检查，细菌涂片
icd9procs	91.42	女性生殖道标本的显微镜检查，培养
icd9procs	91.43	女性生殖道标本的显微镜检查，培养和敏感试验
icd9procs	91.44	女性生殖道标本的显微镜检查，寄生虫学检查
icd9procs	91.45	女性生殖道标本的显微镜检查，毒理学检查
icd9procs	91.46	女性生殖道标本的显微镜检查，细胞块和帕帕尼科拉乌涂片
icd9procs	91.49	女性生殖道标本的显微镜检查其他显微镜检查
icd9procs	91.5	肌肉骨骼系统标本和关节积液的显微镜检查
icd9procs	91.51	肌肉骨骼系统标本和关节积液的显微镜检查，细菌涂片
icd9procs	91.52	肌肉骨骼系统标本和关节积液的显微镜检查，培养
icd9procs	91.53	肌肉骨骼系统标本和关节积液的显微镜检查，培养和敏感试验
icd9procs	91.54	肌肉骨骼系统标本和关节积液的显微镜检查，寄生虫学检查
icd9procs	91.55	肌肉骨骼系统标本和关节积液的显微镜检查，毒理学检查
icd9procs	91.56	肌肉骨骼系统标本和关节积液的显微镜检查，细胞块和帕帕尼科拉乌涂片
icd9procs	91.59	肌肉骨骼系统标本和关节积液的显微镜检查其他显微镜检查
icd9procs	91.6	皮肤和其他体被标本的显微镜检查
icd9procs	91.61	皮肤和其他体被标本的显微镜检查，细菌涂片
icd9procs	91.62	皮肤和其他体被标本的显微镜检查，培养
icd9procs	91.63	皮肤和其他体被标本的显微镜检查，培养和敏感试验
icd9procs	91.64	皮肤和其他体被标本的显微镜检查，寄生虫学检查
icd9procs	91.65	皮肤和其他体被标本的显微镜检查，毒理学检查
icd9procs	91.66	皮肤和其他体被标本的显微镜检查，细胞块和帕帕尼科拉乌涂片
icd9procs	91.69	皮肤和其他体被标本的显微镜检查其他显微镜检查
icd9procs	91.7	手术伤口标本的显微镜检查
icd9procs	91.71	手术伤口标本的显微镜检查，细菌涂片
icd9procs	91.72	手术伤口标本的显微镜检查，培养
icd9procs	91.73	手术伤口标本的显微镜检查，培养和敏感试验
icd9procs	91.74	手术伤口标本的显微镜检查，寄生虫学检查
icd9procs	91.75	手术伤口标本的显微镜检查，毒理学检查
icd9procs	91.76	手术伤口标本的显微镜检查，细胞块和帕帕尼科拉乌涂片
icd9procs	91.79	手术伤口标本的显微镜检查其他显微镜检查
icd9procs	91.8	其他部位标本的显微镜检查
icd9procs	91.81	其他部位标本的显微镜检查，细菌涂片
icd9procs	91.82	其他部位标本的显微镜检查，培养
icd9procs	91.83	其他部位标本的显微镜检查，培养和敏感试验
icd9procs	91.84	其他部位标本的显微镜检查，寄生虫学检查
icd9procs	91.85	其他部位标本的显微镜检查，毒理学检查
icd9procs	91.86	其他部位标本的显微镜检查，细胞块和帕帕尼科拉乌涂片
icd9procs	91.89	其他部位标本的显微镜检查其他显微镜检查
icd9procs	91.9	未特指的部位标本显微镜检查
icd9procs	91.91	未特指的部位标本显微镜检查，细菌涂片
icd9procs	91.92	未特指的部位标本显微镜检查，培养
icd9procs	91.93	未特指的部位标本显微镜检查，培养和敏感试验
icd9procs	91.94	未特指的部位标本显微镜检查，寄生虫学检查
icd9procs	91.95	未特指的部位标本显微镜检查，毒理学检查
icd9procs	91.96	未特指的部位标本显微镜检查，细胞块和帕帕尼科拉乌涂片
icd9procs	91.99	未特指的部位标本显微镜检查其他显微镜检查
icd9procs	92	核医学
icd9procs	92.0	放射性核素扫描和功能性检查
icd9procs	92.01	甲状腺扫描和放射性核素功能检查
icd9procs	92.02	肝扫描和放射性核素功能检查
icd9procs	92.03	肾扫描和放射性核素功能检查
icd9procs	92.04	胃肠扫描和放射性核素功能检查
icd9procs	92.05	心血管和造血系统扫描和放射性核素功能检查
icd9procs	92.09	其他放射性核素功能检查
icd9procs	92.1	其他放射性核素扫描
icd9procs	92.11	脑扫描
icd9procs	92.12	头其他部位的扫描
icd9procs	92.13	甲状旁腺扫描
icd9procs	92.14	骨扫描
icd9procs	92.15	肺扫描
icd9procs	92.16	淋巴系统扫描
icd9procs	92.17	胎盘扫描
icd9procs	92.18	全身扫描
icd9procs	92.19	其他部位扫描
icd9procs	92.2	治疗性放射学和核医学
icd9procs	92.20	短程放射性元素治疗的液体输注
icd9procs	92.21	表浅放射治疗
icd9procs	92.22	正电压放射治疗
icd9procs	92.23	放射性核素远距离放射疗法
icd9procs	92.24	光子远距离放射疗法
icd9procs	92.25	电子远距离放射疗法
icd9procs	92.26	其他粒子辐射的远距离放射疗法
icd9procs	92.27	放射性元素的植入或置入
icd9procs	92.28	放射性核素注射或滴入
icd9procs	92.29	其他放射疗法操作
icd9procs	92.3	立体定向放射外科
icd9procs	92.30	立体定向放射外科NOS
icd9procs	92.31	单源光子放射外科
icd9procs	92.32	多源光子放射外科
icd9procs	92.33	粒子放射外科
icd9procs	92.39	立体定向放射外科NEC
icd9procs	92.4	手术中放射操作
icd9procs	92.41	手术中电子放射治疗
icd9procs	93	物理治疗、呼吸治疗、康复和相关操作
icd9procs	93.0	诊断性物理治疗
icd9procs	93.01	功能性评估
icd9procs	93.02	矫正评估
icd9procs	93.03	假体评估
icd9procs	93.04	肌功能手法测试
icd9procs	93.05	运动范围试验
icd9procs	93.06	肢体长度测量
icd9procs	93.07	体测量
icd9procs	93.08	肌电描记法
icd9procs	93.09	其他诊断性物理治疗操作
icd9procs	93.1	物理治疗运动训练
icd9procs	93.11	辅助运动训练
icd9procs	93.12	其他活动肌肉骨骼的运动训练
icd9procs	93.13	对抗阻力的辅助运动训练
icd9procs	93.14	关节运动训练
icd9procs	93.15	脊柱松动法
icd9procs	93.16	其他关节松动法
icd9procs	93.17	其他被动性肌肉骨骼的运动训练
icd9procs	93.18	呼吸训练
icd9procs	93.19	训练,NEC
icd9procs	93.2	其他物理治疗的肌肉骨骼手法操作
icd9procs	93.21	手法和机械性牵引
icd9procs	93.22	行走和步态训练
icd9procs	93.23	矫形装置安装
icd9procs	93.24	使用假体或矫形装置的训练
icd9procs	93.25	肢体强迫伸展
icd9procs	93.26	关节粘连的手法破裂
icd9procs	93.27	肌或腱伸展
icd9procs	93.28	筋膜伸展
icd9procs	93.29	畸形的其他强制性矫正
icd9procs	93.3	其他物理治疗的治疗性操作
icd9procs	93.31	水池中辅助训练
icd9procs	93.32	旋涡内运动治疗
icd9procs	93.33	其他水疗
icd9procs	93.34	透热疗法
icd9procs	93.35	其他热疗
icd9procs	93.36	心脏再训练
icd9procs	93.37	产前训练
icd9procs	93.38	联合的物理治疗，未提及组成方法
icd9procs	93.39	其他物理治疗
icd9procs	93.4	骨骼牵引和其他牵引
icd9procs	93.41	用颅骨装置的脊柱牵引
icd9procs	93.42	其他脊柱牵引
icd9procs	93.43	间歇性骨骼牵引
icd9procs	93.44	其他骨骼牵引
icd9procs	93.45	托马斯夹板牵引
icd9procs	93.46	肢体的其他皮肤牵引
icd9procs	93.5	其他制动术、压迫和伤口维护
icd9procs	93.51	石膏背心应用
icd9procs	93.52	颈支持物应用
icd9procs	93.53	其他石膏管型的应用
icd9procs	93.54	夹板应用
icd9procs	93.55	牙栓结术
icd9procs	93.56	压力敷料应用
icd9procs	93.57	其他伤口敷料的应用
icd9procs	93.58	压力裤的应用
icd9procs	93.59	其他制动术、压迫和伤口维护
icd9procs	93.6	整骨推拿疗法
icd9procs	93.61	全身松动的整骨推拿疗法
icd9procs	93.62	用高速、低幅力的整骨推拿疗法
icd9procs	93.63	用低速、高幅力的整骨推拿疗法
icd9procs	93.64	用等张、同样大小力的整骨推拿疗法
icd9procs	93.65	用间接力的整骨推拿疗法
icd9procs	93.66	移动组织液的整骨推拿疗法
icd9procs	93.67	其他特指的整骨推拿疗法
icd9procs	93.7	语言和阅读康复和盲人康复
icd9procs	93.71	诵读训练
icd9procs	93.72	语言障碍训练
icd9procs	93.73	食管说话训练
icd9procs	93.74	语言缺损训练
icd9procs	93.75	其他语言训练和治疗
icd9procs	93.76	训练盲人使用导盲犬
icd9procs	93.77	盲文或穆恩盲读训练
icd9procs	93.78	盲人的其他康复疗法
icd9procs	93.8	其他康复治疗
icd9procs	93.81	娱乐治疗
icd9procs	93.82	教育治疗
icd9procs	93.83	职业治疗
icd9procs	93.84	音乐治疗
icd9procs	93.85	职业康复
icd9procs	93.89	康复NEC
icd9procs	93.9	呼吸治疗
icd9procs	93.90	无创机械性通气
icd9procs	93.91	间歇性正压通气[IPPB]
icd9procs	93.93	非机械性方法复苏
icd9procs	93.94	喷雾法给予呼吸药物
icd9procs	93.95	高压给氧
icd9procs	93.96	其他富氧疗法
icd9procs	93.97	减压仓疗法
icd9procs	93.98	其他控制气压和空气成份的疗法
icd9procs	93.99	其他呼吸操作
icd9procs	94	与精神有关的操作
icd9procs	94.0	心理学评估和测验
icd9procs	94.01	施行智力测验
icd9procs	94.02	施行心理测验
icd9procs	94.03	性格分析
icd9procs	94.08	其他心理学的评估和测验
icd9procs	94.09	心理学的精神状态测定NEC
icd9procs	94.1	精神病学会谈、会诊和评估
icd9procs	94.11	精神病学的精神状态测定
icd9procs	94.12	精神科常规访视NEC
icd9procs	94.13	精神科托管评估
icd9procs	94.19	其他精神科会谈和评估
icd9procs	94.2	精神病躯体疗法
icd9procs	94.21	麻醉分析法
icd9procs	94.22	锂治疗
icd9procs	94.23	精神抵制药治疗
icd9procs	94.24	化学休克治疗
icd9procs	94.25	其他精神病学药物治疗
icd9procs	94.26	亚抽搐电休克治疗
icd9procs	94.27	其他电休克治疗
icd9procs	94.29	其他精神病学躯体疗法
icd9procs	94.3	个人单独精神（心理）疗法
icd9procs	94.31	精神分析
icd9procs	94.32	催眠疗法
icd9procs	94.33	行为治疗
icd9procs	94.34	精神性性功能不良的个人单独治疗
icd9procs	94.35	危象处置
icd9procs	94.36	游戏精神（心理）疗法
icd9procs	94.37	探索性语言精神（心理）疗法
icd9procs	94.38	支持性语言精神（心理）疗法
icd9procs	94.39	其他个人单独精神（心理）疗法
icd9procs	94.4	其他精神（心理）疗法和咨询
icd9procs	94.41	精神性性功能不良团体治疗
icd9procs	94.42	家庭治疗
icd9procs	94.43	心理剧疗法
icd9procs	94.44	其他团体治疗
icd9procs	94.45	药物瘾咨询
icd9procs	94.46	酒精中毒咨询
icd9procs	94.49	其他咨询
icd9procs	94.5	精神（心理）康复转诊
icd9procs	94.51	精神（心理）疗法转诊
icd9procs	94.52	精神疗法后转诊
icd9procs	94.53	酒精中毒康复转诊
icd9procs	94.54	药物瘾康复转诊
icd9procs	94.55	职业康复转诊
icd9procs	94.59	其他心理康复转诊
icd9procs	94.6	酒精和药物康复和脱瘾疗法
icd9procs	94.61	乙醇康复
icd9procs	94.62	乙醇脱瘾疗法
icd9procs	94.63	乙醇康复和脱瘾疗法
icd9procs	94.64	药物康复
icd9procs	94.65	药物脱瘾疗法
icd9procs	94.66	药物康复和脱瘾疗法
icd9procs	94.67	乙醇和药物联合的康复
icd9procs	94.68	乙醇和药物联合的脱瘾疗法
icd9procs	94.69	乙醇和药物联合的康复及脱瘾疗法
icd9procs	95	眼科和耳科诊断和治疗
icd9procs	95.0	一般和主观的眼检查
icd9procs	95.01	局限性眼检查
icd9procs	95.02	综合性眼检查
icd9procs	95.03	扩大眼科病情检查
icd9procs	95.04	麻醉下眼检查
icd9procs	95.05	视野检查
icd9procs	95.06	色觉检查
icd9procs	95.07	黑暗适应检查
icd9procs	95.09	眼检查NOS
icd9procs	95.1	眼外形和结构的检查
icd9procs	95.11	眼底照相术
icd9procs	95.12	眼荧光素血管造影或毛细血管显微镜检查
icd9procs	95.13	眼超声检查
icd9procs	95.14	眼Ｘ线检查
icd9procs	95.15	眼运动检查
icd9procs	95.16	眼P32和其他示踪剂检查
icd9procs	95.2	眼客观功能性测验
icd9procs	95.21	视网膜电图[ERG]
icd9procs	95.22	眼动图[EOG]
icd9procs	95.23	视觉诱发电位[VEP]
icd9procs	95.24	眼震电流描记图[ENG]
icd9procs	95.25	眼肌电图[EMG]
icd9procs	95.26	张力描记法、激发测验和其他青光眼测验
icd9procs	95.3	特殊视觉服务
icd9procs	95.31	眼镜安装和配备
icd9procs	95.32	接触（隐形）镜片的处方、安装和配备
icd9procs	95.33	其他视力低下辅助器的配备
icd9procs	95.34	眼假体
icd9procs	95.35	视轴矫正训练
icd9procs	95.36	眼科咨询和指导
icd9procs	95.4	与听力有关的非手术性操作
icd9procs	95.41	听力测定
icd9procs	95.42	临床听力试验
icd9procs	95.43	听力评估
icd9procs	95.44	临床前庭功能试验
icd9procs	95.45	旋转测验
icd9procs	95.46	其他听力和前庭功能试验
icd9procs	95.47	听力检查NOS
icd9procs	95.48	助听器安装
icd9procs	95.49	其他与听力相关的非手术性操作
icd9procs	96	非手术性插管和冲洗
icd9procs	96.0	胃肠道和呼吸道的非手术性插管术
icd9procs	96.0	胃肠道和呼吸道的非手术性插管术
icd9procs	96.01	鼻咽导气管的置入
icd9procs	96.02	口咽导气管置入
icd9procs	96.03	食管阻塞导气管置入
icd9procs	96.04	气管内插管
icd9procs	96.05	呼吸道的其他插管术
icd9procs	96.06	森斯塔管置入
icd9procs	96.07	其他(鼻-)胃管置入
icd9procs	96.08	(鼻-)肠管置入
icd9procs	96.08	(鼻-)肠管置入
icd9procs	96.09	直肠导管置入
icd9procs	96.1	其他非手术性置入
icd9procs	96.11	外耳道填塞
icd9procs	96.14	阴道填塞
icd9procs	96.15	阴道塑模置入
icd9procs	96.16	其他阴道扩张
icd9procs	96.17	阴道隔膜置入
icd9procs	96.18	其他阴道子宫托置入
icd9procs	96.19	直肠填塞
icd9procs	96.2	非手术性扩张和手法操作
icd9procs	96.21	额鼻管扩张
icd9procs	96.22	直肠扩张
icd9procs	96.23	肛门括约肌扩张
icd9procs	96.24	肠造口扩张和操作
icd9procs	96.25	膀胱治疗性扩张
icd9procs	96.26	直肠脱垂手法复位术
icd9procs	96.27	疝手法复位术
icd9procs	96.28	肠造口脱垂手法复位术
icd9procs	96.29	消化道肠套叠复位
icd9procs	96.3	非手术性消化道冲洗、清洁和局部滴注
icd9procs	96.31	胃冷却
icd9procs	96.32	胃冰冻
icd9procs	96.33	胃灌洗
icd9procs	96.34	(鼻-)胃管的其他冲洗
icd9procs	96.35	胃强饲法（胃管）
icd9procs	96.36	胃造口或肠造口的冲洗
icd9procs	96.37	直肠滴注法
icd9procs	96.38	嵌塞粪便去除
icd9procs	96.39	其他经肛门灌肠
icd9procs	96.4	其他消化和泌尿生殖器官的非手术性冲洗、清洁和局部滴注
icd9procs	96.41	胆囊造口和其他胆导管冲洗术
icd9procs	96.42	胰导管冲洗术
icd9procs	96.43	消化道滴注,除外胃饲法（胃管）
icd9procs	96.44	阴道冲洗
icd9procs	96.45	肾造口和肾盂造口冲洗术
icd9procs	96.46	输尿管造口和输尿管导管的冲洗术
icd9procs	96.47	膀胱造口冲洗术
icd9procs	96.48	其他留置的泌尿系导管冲洗术
icd9procs	96.49	其他泌尿生殖道滴注
icd9procs	96.5	其他非手术性冲洗术和清洁
icd9procs	96.5	其他非手术性冲洗术和清洁
icd9procs	96.51	眼冲洗术
icd9procs	96.52	耳冲洗术
icd9procs	96.53	鼻道冲洗术
icd9procs	96.54	洁牙、牙磨光和除垢
icd9procs	96.54	洁牙、牙磨光和除垢
icd9procs	96.55	气管造口洗涤
icd9procs	96.56	支气管和气管的其他灌洗
icd9procs	96.57	血管导管冲洗术
icd9procs	96.58	伤口导管冲洗术
icd9procs	96.59	伤口的其他冲洗术
icd9procs	96.6	浓缩营养物质的肠内输注
icd9procs	96.7	其他持续侵入性机械性通气
icd9procs	96.70	未特指时间的持续性侵入性机械性通气
icd9procs	96.71	少于96小时连续的持续性侵入性机械性通气
icd9procs	96.72	等于或大于96小时连续的持续性侵入性机械性通气
icd9procs	97	治疗性装置的置换和去除
icd9procs	97.0	胃肠装置的非手术性置换
icd9procs	97.01	(鼻-)胃或食管造口术导管置换
icd9procs	97.02	胃造口导管置换
icd9procs	97.03	小肠导管或肠造口术装置置换
